 &SRS
<MetaDataAtStart>
mode=assessment
noise=True
diff=True
multiple=True
features=7
issid=py16jo
</MetaDataAtStart>
&END
Magnetic Field (A/M)	4.00GHz	4.25GHz	4.50GHz	4.75GHz	5.00GHz	5.25GHz	5.50GHz	5.75GHz	6.00GHz	6.25GHz	6.50GHz	6.75GHz	7.00GHz	7.25GHz	7.50GHz	7.75GHz	8.00GHz	8.25GHz	8.50GHz	8.75GHz	9.00GHz	9.25GHz	9.50GHz	9.75GHz	10.00GHz	10.25GHz	10.50GHz	10.75GHz	11.00GHz	11.25GHz	11.50GHz	11.75GHz	12.00GHz	12.25GHz	12.50GHz	12.75GHz	13.00GHz	13.25GHz	13.50GHz	13.75GHz	14.00GHz	14.25GHz	14.50GHz	14.75GHz	15.00GHz	15.25GHz	15.50GHz	15.75GHz	16.00GHz	16.25GHz	16.50GHz	16.75GHz	17.00GHz	17.25GHz	17.50GHz	17.75GHz	18.00GHz	18.25GHz	18.50GHz	18.75GHz	19.00GHz	19.25GHz	19.50GHz	19.75GHz	20.00GHz	20.25GHz	20.50GHz	20.75GHz	21.00GHz	21.25GHz	21.50GHz	21.75GHz	22.00GHz	22.25GHz	22.50GHz	22.75GHz	23.00GHz	23.25GHz	23.50GHz	23.75GHz	24.00GHz	24.25GHz	24.50GHz	24.75GHz	25.00GHz	25.25GHz	25.50GHz	25.75GHz	26.00GHz	26.25GHz	26.50GHz	26.75GHz	27.00GHz	27.25GHz	27.50GHz	27.75GHz	28.00GHz	28.25GHz	28.50GHz	28.75GHz	29.00GHz	29.25GHz	29.50GHz	29.75GHz	30.00GHz	30.25GHz	30.50GHz	30.75GHz	31.00GHz	31.25GHz	31.50GHz	31.75GHz	32.00GHz	32.25GHz	32.50GHz	32.75GHz	33.00GHz	33.25GHz	33.50GHz	33.75GHz	34.00GHz	34.25GHz	34.50GHz	34.75GHz	35.00GHz
517253.565049	2.5662025378e-06	-3.34431063607e-06	3.09967533418e-07	-1.46659610928e-05	-1.15875896214e-05	-1.21737401451e-06	-2.13151030542e-05	-4.69682038836e-06	4.90506789049e-06	-1.82033364842e-05	9.437914234e-07	1.40822749247e-05	-3.92701463044e-06	-6.23290272691e-06	-6.73061253555e-06	1.41072937762e-05	-1.4606890391e-05	7.37087631674e-06	-3.46668360495e-06	1.38179396244e-06	8.61760445386e-06	-8.94344822553e-06	-1.05833034615e-06	9.94710841961e-06	1.03989042141e-05	-3.04543826191e-05	-2.08893338249e-06	4.82871267354e-06	-1.38204595294e-05	4.21150863175e-06	-1.31489214087e-05	1.17714668802e-05	1.46564486064e-05	-1.46176988469e-06	7.36181877294e-06	-2.94652453268e-05	5.77176065774e-06	-4.71305253745e-06	5.62292194017e-06	8.92269303068e-06	-2.4378897871e-06	-2.16233323837e-06	1.26610889877e-05	-6.45804156315e-06	1.25927412926e-05	8.64502367698e-06	9.42416598002e-06	-2.89578104421e-05	-2.92043950894e-07	-1.97259525468e-05	-1.61804032334e-05	-6.43005369912e-06	8.21195292717e-06	-1.54061026425e-05	-8.28273128726e-06	-1.97581193798e-05	4.85017498413e-06	-4.42519632891e-06	4.35444896648e-06	1.06553962273e-05	1.78330422714e-06	8.136755771e-07	3.07429382091e-06	-6.56944425258e-06	-1.31060901856e-06	1.28722453191e-05	-8.37281744539e-06	-1.69474643279e-05	-9.55950941305e-06	2.93346861406e-06	-7.39405577603e-06	-4.81238809698e-06	-1.16271697916e-05	-4.09507161745e-06	-4.79756573448e-06	-4.23453857986e-07	-2.53874791423e-06	-1.68251421647e-05	4.33971609103e-06	1.20258881757e-05	-9.02075927337e-06	-3.01137620587e-07	3.75848411928e-06	1.03098095376e-05	-1.14277320828e-05	-1.86355473952e-06	2.96803300859e-06	-9.161014041e-06	-1.71093173056e-05	-5.56781102515e-06	1.32799813041e-05	-2.19749155019e-05	-4.42747766132e-06	-1.57956103837e-05	-1.92313671825e-05	-2.85382473338e-05	-2.4842296658e-05	-2.22060844856e-05	-3.50583658338e-05	-6.59526670171e-05	-8.8752608259e-05	-0.00010230456595	-0.000168640778499	-0.000241332959494	-0.000387659220479	-0.000548365600218	-0.000562718549861	-0.000144722719003	0.000396116251989	0.000565253533577	0.000461994200225	0.000305070873479	0.000211225879119	0.000123654140922	0.000103384466113	4.70594837573e-05	5.65495742421e-05	3.46803444915e-05	4.27952108417e-05	2.9020026339e-05	3.09142291768e-06	1.93071138564e-05	1.92253819554e-05	1.79176619619e-05	2.63799822482e-05
518845.11448	2.35139282128e-07	8.4998638334e-06	-7.40125305535e-06	-1.52504246434e-05	-1.64109496791e-05	8.67100951477e-06	-1.46170640794e-06	1.4165812914e-05	3.06151723436e-06	-7.9146385158e-06	1.99568971276e-05	-3.40230017366e-06	-1.03113294006e-05	2.611401019e-06	-3.75353399246e-07	-1.40678420476e-06	-1.11200219561e-05	-7.07468769529e-06	-3.11244166642e-06	-1.64650826404e-06	9.43655537125e-06	-3.45668140268e-06	1.10028567466e-05	3.29686377758e-06	-1.37955095451e-05	-3.83088793679e-06	-5.14225118723e-06	-1.23136459481e-05	1.40494143311e-05	2.61178136984e-06	4.00604204752e-06	1.57017776776e-07	1.78898861522e-05	2.17935520571e-06	-2.9470927954e-06	-1.05234766508e-05	-1.06273757829e-06	2.58728466124e-06	-5.3515169773e-06	-1.44025320672e-05	-9.0119295161e-06	-2.05898209755e-05	2.91192252364e-06	4.50373161365e-06	-8.54598393742e-06	3.60444338808e-07	-4.90821754407e-08	1.68133884473e-06	7.78845184059e-06	1.46783220499e-06	-5.05782714521e-06	1.07322763945e-05	-1.43221419201e-05	-4.71798392584e-06	-8.1064141669e-06	2.18158966058e-06	-1.40125124342e-05	-9.994825543e-06	-1.38228731682e-05	-1.95972244313e-05	2.20943095933e-05	-1.03980171071e-05	-2.01090285529e-05	1.4809845951e-06	-1.98824959741e-05	1.48623332247e-05	-8.71324539294e-06	-5.76099834099e-06	-3.29089378459e-06	-1.22792560109e-05	8.43719047542e-06	-9.89699926057e-06	8.48950636246e-07	1.2712214205e-05	-8.28212195303e-06	1.1086110933e-05	1.27683474277e-05	-9.5401007313e-06	-6.87049017456e-06	-5.49527689391e-06	-1.36435446002e-05	1.20530771586e-06	-9.62437468764e-06	-9.16788215601e-06	9.18648015621e-07	-1.28947904385e-05	6.45375258162e-06	3.29718133159e-06	6.17263722592e-06	8.11961695728e-06	-1.87209486357e-05	-2.50320398935e-06	-4.6937318659e-06	-1.71560774342e-05	-1.08158869244e-05	-2.23293560306e-05	-1.23015722529e-05	-2.62899365681e-05	-4.75969858782e-05	-2.84229810798e-05	-8.32968938633e-05	-9.98943361352e-05	-0.000161769964992	-0.000251242714307	-0.000335767560738	-0.000507741511802	-0.000606503092546	-0.000327303696668	0.000290635138736	0.000573863414864	0.000486337175658	0.00035207182161	0.000225849808485	0.000172672385147	0.000109915202896	9.22750311021e-05	4.73940070701e-05	4.56046811095e-05	1.60485041388e-05	1.6249046067e-05	2.02841763677e-05	3.60445817603e-06	9.21058250241e-06	-8.30563964628e-06	1.3686703913e-05
520436.66391	6.31690141811e-06	-4.26644574813e-06	-5.83696936948e-06	-9.71732801271e-06	-1.13473558179e-05	1.38344981566e-05	-2.50924988914e-06	-1.29970470902e-06	4.42897962412e-06	3.37803379906e-06	6.71876314982e-06	-1.47396353609e-06	1.45060571489e-05	-1.92936694276e-05	-5.6360773047e-06	-1.12337959955e-05	-1.03389688848e-05	-2.0619246807e-06	1.78280717346e-05	-7.16734422395e-06	1.10799904757e-05	1.79848094149e-06	-9.38126655427e-06	-1.13635785077e-05	1.75230333432e-06	-2.6322176102e-06	-5.37667724678e-06	-6.83983892657e-07	-8.70624983229e-06	1.49493183642e-05	-6.54907964935e-06	5.75920093904e-07	-6.37653623002e-06	4.29236644536e-06	-1.6417218713e-05	1.51968132596e-05	2.12040609536e-05	1.05114091492e-06	-5.81311788835e-06	-1.10344561582e-06	-7.79012784089e-07	-2.71611376904e-05	2.0409013378e-06	3.72848205258e-06	-1.82827334956e-05	-2.64092460883e-06	1.01095093309e-06	1.19066544501e-05	1.08695292341e-05	-4.78781093725e-06	9.80241140134e-06	1.09615514895e-05	-3.05440375073e-06	9.60168513497e-06	-2.13066362645e-06	-9.27888826227e-06	3.94643389701e-06	5.14433184228e-06	-2.58778812062e-05	-1.07313173418e-05	-2.85244538929e-06	1.27165404099e-05	9.3260255772e-06	-1.06312950479e-05	9.09904422798e-06	-8.98383554922e-06	1.70819395771e-05	1.55361405805e-06	4.56857042523e-06	-8.03101072773e-06	4.13602486485e-06	-4.222579515e-06	-4.5830642973e-06	7.87279912176e-07	6.81620523695e-06	2.64057864194e-06	1.06864506454e-06	8.20998541095e-06	-6.78137202097e-06	8.42411606038e-06	1.7753861054e-05	2.21491392953e-07	5.73283517841e-06	-6.53855265738e-06	-3.1118039361e-06	-1.14689517877e-05	-1.3639059597e-05	-2.91480376312e-06	-8.72975565127e-06	-1.78838471489e-05	-8.18190697602e-06	-8.67492195872e-07	3.87360254616e-06	-4.88077418639e-06	-1.34647927316e-05	-3.36549051475e-06	-2.67241258918e-05	-1.33339767135e-05	-5.01341193166e-05	-4.65473782042e-05	-5.12213947523e-05	-8.61011377284e-05	-0.000118468084636	-0.000206790974784	-0.000308602406564	-0.000461969473535	-0.000566100162362	-0.000433241431311	0.000115807535857	0.000520538131643	0.00052719404107	0.000386606219898	0.000261424649456	0.000168342201297	0.000113967090144	8.6141847476e-05	5.84130932754e-05	5.50202565908e-05	3.41674161756e-05	2.07482444698e-05	1.22207248233e-05	6.52173887552e-06	1.82987364935e-05	1.97223938907e-05	4.52517727729e-06
522028.213341	-1.86332671796e-06	1.60579834156e-05	4.21248693973e-06	3.47393127925e-07	9.37411971334e-06	-4.13983239531e-06	-1.23379586686e-05	-3.89073569911e-06	1.01825945742e-05	2.59142241588e-06	6.58845461799e-06	-1.14168314369e-05	-1.858647276e-07	-3.62813611247e-06	-5.93364117181e-06	9.84100435766e-08	-7.41298987712e-06	1.02183819282e-06	4.70698375978e-06	-1.77391196853e-05	3.75963040435e-06	8.36789618258e-06	-7.01481194891e-06	-1.01036002215e-05	-2.07644656151e-06	-1.28171160524e-05	-5.47323880776e-06	1.95052063775e-05	1.23343817442e-05	-4.33675016828e-06	5.86397135036e-08	1.37094936964e-05	-1.9022417237e-06	-1.21621839204e-05	6.9476855776e-06	3.44530834452e-06	-1.23584743611e-05	1.13072815153e-05	4.39003880377e-06	-1.24122704229e-05	-1.24597095519e-05	2.56760492225e-06	-1.0645402476e-05	-1.19147578216e-05	-1.47028817065e-05	2.695650779e-06	1.29137642288e-05	-1.39590612846e-05	-4.38184342106e-06	-6.91253187774e-06	8.98560522141e-06	2.18837928136e-06	6.92317669269e-07	2.03308813195e-07	1.31671928607e-05	1.32719948687e-05	1.27448957196e-05	3.03288715214e-06	-3.21625070557e-06	-1.65738099689e-05	-6.36207603668e-07	-6.99992225355e-06	-1.06263356922e-05	6.97995046313e-06	-6.42532757796e-07	-9.43453170321e-06	-2.05650002703e-05	-2.71900959531e-06	6.5990209958e-06	1.84068580703e-05	-1.42913086211e-05	1.45495933009e-05	-1.69733269925e-07	-2.09568573793e-05	9.35954353173e-08	-2.44925828235e-08	1.33229431224e-05	1.76107805847e-05	-1.16622342472e-05	-1.32010125332e-05	-1.21097233108e-05	-2.02782566708e-05	2.34883696173e-05	-6.82134003314e-07	-7.93357844658e-06	-1.43389408481e-05	-2.1405149888e-06	-2.32196627716e-05	-2.18417881259e-05	8.19681715766e-06	-1.42656304358e-05	-7.25933243395e-07	-1.11997195188e-05	-1.63115626212e-05	-1.62644148121e-05	-2.61394222919e-05	-8.69745345819e-06	-5.69453926138e-06	-2.74280737253e-05	-3.78414434842e-05	-4.85310080719e-05	-6.44091707904e-05	-0.000123956183272	-0.0001820754184	-0.000284850376636	-0.00039765616233	-0.000559513293655	-0.00053467497132	-3.12021401222e-05	0.000470995762856	0.000543816865235	0.00043063815205	0.000285003689134	0.000199546366302	0.000131521351368	9.75138733366e-05	6.93889402868e-05	4.06681984189e-05	2.82199300947e-05	3.47519069909e-05	1.2038072214e-05	1.25869413966e-05	-7.59000557852e-06	2.56842909522e-05	3.22393271644e-05
523619.762772	2.22096498295e-07	2.97240491352e-05	-5.53544212177e-06	-1.93526854597e-05	-2.64778422553e-06	-2.6776991732e-05	1.48064983439e-05	-2.10477225774e-06	-1.65018638942e-06	1.49325502457e-05	-8.23098029839e-06	4.6499515269e-06	1.11000741266e-06	-1.42372320658e-05	1.01069653769e-05	1.6700484477e-05	-6.69047032947e-06	-1.77773208571e-06	-1.24902557852e-06	-3.9277688902e-06	-3.49558855599e-06	6.21215289979e-06	6.58194431533e-06	-2.91177245581e-06	-4.79404315537e-06	-2.58534292876e-06	4.95191577847e-06	6.07932223972e-06	1.03147681578e-05	-1.54032953612e-05	5.23462924975e-06	2.25833064729e-06	2.31250311634e-06	-4.16348884381e-06	-1.98210545969e-06	-1.20915745242e-05	1.31247811195e-05	8.69266931667e-06	3.12074076084e-07	5.52177049844e-06	9.03806674394e-08	-2.62857594237e-06	9.30684788134e-06	5.05020997987e-06	-2.24391149294e-05	6.53823541142e-06	-1.52960022162e-05	-7.83905469568e-06	-6.36275444867e-06	-1.87553675307e-05	-7.67261466532e-06	1.5460437548e-05	2.49018387034e-06	-5.12002343095e-06	1.19449316626e-05	7.93685522305e-06	2.72526807056e-06	1.35871494802e-05	3.63459609556e-06	-9.80693251817e-06	1.00816436943e-05	1.26118286768e-05	-7.55092897283e-06	-5.66699055126e-06	1.0643768002e-06	-9.0074239841e-06	1.07770805017e-05	1.31817957227e-05	1.62531834437e-05	-1.84609323752e-06	-7.61629042713e-06	6.18616611483e-06	8.99374584735e-07	5.46412441879e-06	4.86430800876e-06	-1.45193383846e-05	9.64460684562e-07	-4.76588110197e-06	6.09485307214e-06	2.75825934348e-06	-1.17220056661e-05	-2.61236038933e-06	-1.60706661682e-05	3.70970219095e-06	7.0252898818e-06	-2.39740431659e-05	4.96227289472e-06	-2.05581607339e-05	1.7729883726e-05	1.35435425899e-05	-7.08790796246e-06	-1.90823560945e-05	-1.50011470607e-05	-3.33604928764e-06	-7.83551908013e-06	5.13272182671e-06	-2.24610271551e-05	-2.02480443838e-05	-1.90609987368e-05	-3.39863832247e-05	-5.7330111416e-05	-7.11616036425e-05	-0.000108247000745	-0.000166613245999	-0.00024914404086	-0.000377657472303	-0.000531235974475	-0.000568552356029	-0.000200277064899	0.000378340725262	0.000546394726415	0.000458288176621	0.000325046879365	0.000226080464213	0.000139440220516	8.98423405069e-05	6.74592093308e-05	5.47656476221e-05	4.64452324174e-05	1.18593813819e-05	3.18647644592e-05	1.71575577534e-05	2.89809560473e-05	3.94923999916e-06	1.27615508032e-05
525211.312203	-1.53118766828e-05	1.62993774087e-05	5.92750497626e-06	1.43401087452e-07	2.98076759856e-06	-1.59060026514e-05	8.34427968388e-06	-1.6647975951e-06	-7.56263416193e-06	1.42346999847e-05	1.03262344511e-05	-3.36392987008e-06	1.41000781054e-05	-2.9380061697e-06	2.42354039783e-06	1.90508016037e-06	-1.1605779219e-05	7.707595238e-08	7.16202153851e-06	-1.62682247378e-05	1.42410001065e-05	3.3142120472e-06	-7.62017921744e-06	-7.64335607821e-06	-3.12212400234e-06	3.96803819283e-06	-4.67466024247e-06	1.06532787143e-05	1.77876042208e-06	-1.43702206188e-05	2.34926741804e-05	-7.92075216708e-06	-4.31956253282e-08	-7.38883433995e-07	-2.57773760346e-06	1.35117736404e-05	-1.26628189211e-05	9.20318919193e-06	8.11098692019e-06	-1.40214077138e-05	-5.22960601399e-06	8.040612331e-06	-5.69615334384e-06	-5.52581342089e-06	-6.90019206444e-06	7.23959049047e-06	-1.16171558399e-05	1.13829115592e-05	-1.5279478629e-05	-4.79163829491e-07	-7.97956454061e-06	-1.11372215727e-05	1.1162311937e-05	7.20995585639e-06	-9.86558556645e-07	-1.58244502422e-06	2.52648753448e-05	-5.74602404535e-06	2.40508883236e-05	9.60464591693e-07	9.54816730163e-06	7.08068207322e-07	1.87301516801e-06	1.36125031066e-07	-3.48351570636e-06	3.84197167594e-06	-1.09868808477e-06	1.57509535484e-06	9.45166268369e-07	4.55178793994e-06	-1.03951986568e-05	1.82918596908e-07	1.58639696186e-05	-1.22338364514e-05	1.64014763881e-05	1.20489134055e-05	1.20539638118e-06	-8.03997944861e-06	1.24312676217e-05	1.14659766149e-05	2.10043174406e-06	7.96151959704e-07	-9.39045122045e-06	-1.03818088547e-05	-1.28965482081e-06	-5.39553929966e-06	-1.43630842532e-05	-4.6541355208e-06	-2.60270564969e-05	8.6151564346e-06	8.31991475816e-06	5.80357772506e-06	-1.74127780769e-05	-6.93939046663e-06	-1.27854371964e-05	-1.57733804271e-05	-1.20683908956e-05	-2.81120725037e-05	-2.37673095836e-05	-3.87406977515e-05	-7.31397454151e-05	-7.31877220407e-05	-7.93042689893e-05	-0.000132393548566	-0.000211871056503	-0.000340902841779	-0.000487243265642	-0.000596283849641	-0.000355324820963	0.000227966769432	0.000538314296734	0.000480796164531	0.000345406132205	0.000231994420154	0.000157956458161	0.000101762011684	9.0478949912e-05	6.43332444355e-05	3.65452563159e-05	3.27938447062e-05	3.36455510375e-05	1.72806554446e-05	2.55796365722e-05	6.85154904023e-06	1.17950032211e-05
526802.861634	-4.67012896509e-07	-4.83619924817e-06	1.00173553495e-05	-7.75259260642e-06	1.04164069147e-05	-3.07406711267e-06	-4.08844479884e-06	2.31178503635e-06	-1.59764322727e-05	6.24633286849e-06	1.16189005406e-05	-1.33712356495e-05	1.99960033805e-05	7.59661688233e-06	-5.88254215503e-06	1.87020338638e-05	1.12163875561e-05	-1.58955823626e-05	-6.92759540071e-06	4.7733813621e-06	-3.83713084814e-06	1.8628472976e-06	1.40847438069e-05	-6.64547205414e-06	-1.03462253946e-05	8.23823280699e-06	1.08820797924e-05	-5.01005177352e-06	2.24574766099e-06	-4.77310321505e-06	-1.05513523698e-05	-1.49547438012e-05	2.76795526992e-06	1.97526488838e-06	-5.13576127457e-06	8.85339002405e-06	8.02121643765e-06	2.99740009303e-06	5.75836508396e-06	1.15745485087e-05	-8.39982609816e-06	2.60403505039e-06	1.19783755565e-05	-7.10390377798e-06	1.48287900294e-05	6.53568684094e-06	-1.20060595821e-06	2.43524999979e-06	-4.21672552276e-07	9.86318212288e-07	1.65141245896e-06	1.18586156347e-05	6.4071956153e-06	1.13389570904e-06	-2.99756903519e-06	-1.46466131941e-05	-1.04316545746e-05	-1.58921213124e-07	1.48609308186e-05	5.58702217109e-06	-5.98675588971e-06	3.44069890876e-06	1.2659501591e-05	7.71442388272e-07	2.4759694719e-06	7.56865706625e-06	5.86885331642e-06	-1.8205657224e-06	-2.86869254934e-06	8.76453907337e-06	-2.64098317282e-06	2.30298594737e-06	6.62644937805e-07	-7.60467396737e-06	6.31523823233e-06	7.24985828502e-06	-8.11461856625e-06	-2.25642267479e-06	-7.77368751258e-06	1.01369805091e-05	-5.30956643523e-06	1.19602960573e-05	-5.94329772822e-06	4.90033542951e-06	-1.10750809669e-06	-6.94368474838e-06	1.41544340834e-05	7.02966761045e-07	2.03483453093e-06	-1.20678874015e-05	1.00372003337e-05	-3.00105509717e-06	-2.65144522606e-05	-1.31971257337e-05	-1.66405198272e-05	-1.60408752498e-05	-2.28652915164e-05	-3.38330073604e-05	-8.14063124791e-06	-3.79877944162e-05	-4.21443432146e-05	-6.08077252935e-05	-8.69666156247e-05	-0.000124030489014	-0.00019090283812	-0.00028980750988	-0.000455579747163	-0.000572085599696	-0.000436764307595	8.54371795857e-05	0.000502657550133	0.000521381891824	0.00038825195457	0.000265350577052	0.000179092839175	0.000115069583551	8.63567131194e-05	6.78666052766e-05	4.90850380064e-05	1.39752385398e-05	2.74057782449e-05	2.85009053999e-05	1.17801047835e-05	3.62418014422e-06	2.64426701068e-05
528394.411065	6.06927959057e-06	-1.23337474827e-05	-9.03337643708e-06	1.53898329541e-05	6.59285422171e-06	2.9240564241e-06	-1.37936679429e-05	7.73365026113e-06	9.15310220047e-06	-2.42090174787e-07	1.15387008584e-05	1.02898290587e-05	-1.30191097791e-05	-1.0037669691e-05	-8.71763819199e-06	-1.9045366684e-06	6.20109279474e-06	-2.54916648151e-06	1.251578826e-05	6.21837703615e-06	-2.2824711941e-06	-1.40767798374e-05	1.25313631372e-05	-7.66713339689e-06	-4.46049578451e-07	-6.4787142221e-06	-7.3167865592e-07	1.47775153544e-05	1.69409302644e-06	-3.37061489328e-06	1.66263565415e-05	2.08087267492e-06	2.00152584681e-05	-4.27492883428e-06	-4.22398937534e-06	8.85985763457e-07	6.13363249211e-06	7.44126324826e-06	-1.2648490302e-06	-6.78769363328e-06	-6.97272420269e-06	-2.04081715362e-06	2.04743134699e-06	8.91864790844e-06	-7.41795663459e-06	-5.68287417986e-06	-7.23763813842e-06	1.50989580598e-05	3.95211804207e-06	9.05505504579e-06	-1.38138457107e-06	-1.39075233335e-05	2.26632557379e-05	2.84207184215e-06	-2.07848838874e-05	3.18987445848e-06	-1.98095546584e-06	9.69297917679e-06	1.65318389707e-05	4.55989957885e-06	-1.12725722637e-06	-4.11300366842e-06	-6.30114500966e-06	3.71633895558e-06	1.92270838484e-05	4.01351953879e-06	9.80184036483e-06	-6.86891851379e-06	1.24281631156e-05	1.24849684069e-06	-4.03120969559e-06	1.62786827803e-05	1.03343773416e-05	-1.50529656621e-05	1.88314669987e-06	-9.71407505396e-06	5.17383439019e-06	-6.73021046412e-07	-5.52621143013e-06	-7.97650124444e-06	4.01119042812e-06	-1.1085203505e-05	-9.58709105194e-06	1.55696745592e-06	-1.58606096395e-05	-1.47429254636e-05	5.72460946911e-06	-1.25324362812e-05	1.23113608164e-05	-2.63413770148e-05	1.25963380591e-05	2.02343107169e-05	-1.64303696727e-05	3.01276733635e-05	-2.0551107292e-05	-1.39198296778e-05	-9.7185814302e-06	-2.23239740613e-05	-1.28080934288e-05	-2.84237701698e-05	-4.3953812206e-05	-6.05347662811e-05	-7.36752709103e-05	-0.00013649258524	-0.000180477793142	-0.000265193031255	-0.000400647720247	-0.000549869538156	-0.000523267188564	-8.85175277065e-05	0.000425858402086	0.000546788251107	0.000433123632244	0.000291594520312	0.000202916740515	0.000128220758972	9.07214135517e-05	7.84140439148e-05	6.38835436235e-05	2.59320358058e-05	3.31378723723e-05	3.99632419704e-05	2.51951075107e-05	6.42531610749e-06	2.79655521463e-05
529985.960496	2.98523197308e-06	-7.43200653301e-06	-7.86782833251e-06	-2.48741282884e-06	-1.31404652354e-06	1.30507477504e-05	9.12838587439e-06	-9.21562078604e-06	1.04058647901e-05	-7.45427129646e-06	4.78287377006e-06	9.12629335963e-06	-5.52715857417e-06	-1.13336945552e-05	-1.45915498491e-06	-4.59018166036e-06	-9.21789409268e-06	-6.95336715532e-06	-5.74599478477e-06	-3.35818579228e-06	1.49846302691e-05	6.32288618026e-06	1.09745560026e-06	-5.58723915794e-06	1.24456381309e-05	1.26742432109e-05	-1.48198550143e-05	1.09665767862e-05	-8.56791779301e-06	3.33668207664e-06	-9.24605010275e-06	-4.57261969675e-06	2.54367704107e-06	-5.1528806281e-06	-5.31414746614e-06	-1.00390162539e-05	-3.03526838037e-07	-5.26791199854e-06	-1.36545007293e-05	-1.74907848333e-06	-6.8683504223e-06	-5.3603191279e-06	-9.28214289137e-07	1.80239284711e-05	4.05872240865e-06	-1.52418077419e-06	-1.19316613877e-05	2.12951269362e-05	9.06264940333e-06	1.287780486e-05	7.29086673754e-06	2.85200843218e-05	-1.48192505326e-06	1.31493436024e-06	1.04925571124e-05	-1.12209491601e-05	-6.79290171738e-06	4.58156642816e-07	-1.73781499314e-05	1.3993768996e-05	-1.6134225576e-06	3.55444255569e-06	-1.26781134604e-06	4.68472443081e-06	9.38697166766e-06	8.42683442978e-06	1.28009645446e-05	5.77169219042e-06	1.22997633019e-05	1.1186615559e-05	-1.2932018605e-05	1.80419626884e-05	-1.2795989201e-05	2.42447450187e-05	2.44115466493e-06	1.28881306366e-06	-5.04586477266e-07	5.3180184047e-06	-1.59600902931e-06	-7.4373787059e-06	-1.35095712019e-05	-1.6731116822e-05	7.27645540955e-06	-1.28115223009e-06	-1.72166051207e-05	1.34322145083e-06	-1.39599470293e-07	-8.0334778949e-06	-2.09699867029e-05	2.38928219415e-06	-6.3200721138e-06	-3.85331511855e-06	-1.38609510644e-05	-5.18481110556e-06	-5.77746604421e-06	-1.71282331759e-05	-1.469383729e-05	-1.83046867722e-05	-3.94249476122e-05	-1.34286015127e-05	-6.87554418124e-05	-4.5562498549e-05	-4.99184105752e-05	-0.000113967993777	-0.000166831270094	-0.000237902975369	-0.000363731658559	-0.000530111127536	-0.000553781760285	-0.000242593068765	0.000316198480243	0.000567501251004	0.000461861747511	0.000317675835472	0.000208434891073	0.00016356127355	9.80703604909e-05	6.52842729834e-05	2.2464279738e-05	4.65178106836e-05	3.23576908589e-05	3.48862157501e-05	3.84898992593e-05	8.9772544345e-06	3.54303641444e-05
531577.509927	-1.88445518425e-05	1.15112167305e-05	-1.37860315399e-05	-1.26917363731e-08	-7.08164735914e-06	6.07964561845e-06	-1.31329720112e-05	-1.08106273084e-05	-2.00884751756e-06	2.34293318409e-05	1.67499068747e-05	-6.11267359424e-06	-1.70502731537e-06	1.46406677505e-05	-1.1107076693e-05	-4.41053652305e-06	1.34332427211e-05	-2.34355868667e-05	-4.97501032146e-06	1.10093876062e-05	-1.80362112396e-06	1.15004160191e-05	7.3504877886e-06	-3.15009694513e-06	-5.67412806718e-07	1.11364383664e-05	-3.96632720414e-06	7.91904884358e-06	7.88071078613e-07	5.94463084325e-06	1.59097121586e-05	-2.0406714004e-05	8.40633635112e-06	2.42321802618e-05	-5.5731391195e-06	9.77569744287e-07	-6.40883420862e-06	1.10242490639e-05	-4.47657963625e-06	9.50694481514e-06	-7.79046228401e-07	9.72412858537e-06	-2.31974504864e-05	4.69857195827e-07	-5.60986572325e-06	-2.22037641258e-05	-1.02587415496e-05	-8.02191597276e-06	-9.71259743673e-06	-9.1418518196e-08	4.18354623492e-06	-7.86306691985e-06	-1.42870776557e-05	5.46573359296e-06	-9.87831565246e-06	-6.11923944015e-06	1.95937791772e-06	1.02393795949e-05	-4.40775594792e-06	1.25133745668e-05	1.47678262779e-05	6.33212117824e-06	-1.3170190406e-05	-2.01938511842e-05	-9.98376398209e-06	-1.01492644133e-05	-9.76917360015e-06	1.39560971574e-05	1.94973743058e-05	3.89907707278e-06	4.77574267083e-06	-1.60113592185e-05	-9.56146419335e-06	2.65667611595e-06	-1.15410967381e-05	1.53762547728e-06	-9.37175437856e-06	-1.46683397736e-05	-3.58745838209e-06	8.94531489114e-06	3.08183728641e-06	-4.19809580794e-07	-6.17046430301e-06	-6.48021226485e-06	-7.03092936219e-07	-5.88862102358e-06	2.92058668494e-06	-1.67589512319e-05	-2.49823065072e-05	-5.78235910222e-06	2.46850762544e-06	-1.59363413316e-05	-1.1447635725e-05	2.84955525626e-06	-4.39456020392e-06	-1.55651491552e-05	-3.47798992957e-05	-1.1962229015e-05	-2.34082482258e-05	-4.14757723156e-05	-3.0843003742e-05	-4.28642895773e-05	-7.39275761231e-05	-9.48449685387e-05	-0.000140867827957	-0.000224836826865	-0.00033421277449	-0.000472560372272	-0.000578410390606	-0.000384130640072	0.000181906745964	0.000540161795792	0.000491071011666	0.000346623645636	0.000228271707782	0.000159920112541	0.000114475722711	8.00582249626e-05	5.88772639891e-05	4.3820433671e-05	1.44136464613e-05	3.53757109518e-05	2.69543314164e-05	7.34495931245e-06	-7.24188008446e-08
